freightchargecodes,610,Record/Filing,1
freightchargecodes,615,Recovery Fee,1
freightchargecodes,620,Recrating/Recoopering - Destination,1
freightchargecodes,625,Recrating/Recoopering - Origin,1
freightchargecodes,635,Registration of Export Shipments,1
freightchargecodes,640,Registration of Export for Reentry,1
freightchargecodes,641,Reliability Charge,1
freightchargecodes,645,Restricted Article Fee,1
freightchargecodes,650,Repickup,1
freightchargecodes,665,Saturday Delivery,1
freightchargecodes,670,Saturday Pickup,1
freightchargecodes,675,Security Signature Service,1
freightchargecodes,680,Service Upgrade,1
freightchargecodes,685,Special Delivery,1
freightchargecodes,690,Special Handling Service,1
freightchargecodes,695,Special Pickup,1
freightchargecodes,696,Special Test Equipment Charge,1
freightchargecodes,697,Special Tooling Charge,1
freightchargecodes,700,Special Vehicle Rent,1
freightchargecodes,705,Stamp Fee,1
freightchargecodes,706,Straightening Charge,1
freightchargecodes,720,Telephone - Destination,1
freightchargecodes,725,Telephone - Origin,1
freightchargecodes,730,Terminal Service Fee,1
freightchargecodes,731,Test/Qualification Charge,1
freightchargecodes,732,Tooling Rework Charge,1
freightchargecodes,735,Tracing Inbound Via Other Carriers,1
freightchargecodes,736,Tracing Service Fee,1
freightchargecodes,740,Transfer of Lading Charge,1
freightchargecodes,745,Valuation Fee,1
freightchargecodes,750,Value Added Tax (VAT),1
freightchargecodes,760,Waybill and Invoice Distribution,1
freightchargecodes,761,Written Proof of Delivery,1
freightchargecodes,762,X-ray Charge,1
freightchargecodes,763,Auto Towing Charge,1
freightchargecodes,764,Late Return Charge,1
freightchargecodes,765,One Way Drop Off Charge,1
freightchargecodes,766,Business Center Charge,1
freightchargecodes,767,Gift Shop Charge,1
freightchargecodes,768,Health Club Charge,1
freightchargecodes,769,Laundry and Dry Cleaning Charge,1
freightchargecodes,770,In-room Mini-bar Charge,1
freightchargecodes,771,In-room Movie Charge,1
freightchargecodes,772,Passenger Facility Charge,1
freightchargecodes,773,Prepaid Expenses,1
freightchargecodes,999,Other (See related description),1
freightchargecodes,AAA,Advertising Allowance,1
freightchargecodes,AAJ,Adjustments,1
freightchargecodes,AAM,Additional Material,1
freightchargecodes,AAN,Allowance Non-performance,1
freightchargecodes,AAO,Allowance Advance,1
freightchargecodes,AAS,Attendants Accompanying,1
freightchargecodes,AAT,Handling Charge Tax,1
freightchargecodes,ABC,Alcoholic Beverage Report Charge,1
freightchargecodes,ABL,Attachments to Bill of Lading Charge,1
freightchargecodes,ACD,Allegheny County PA Delivery Charge,1
freightchargecodes,ACF,Access Charge - Federal,1
freightchargecodes,ACH,Access Charges,1
freightchargecodes,ACL,Actual Labor Charge,1
freightchargecodes,ACS,Access Charge - State,1
freightchargecodes,ADH,Advance Charges Handling,1
freightchargecodes,ADL,Advance Loading Charge,1
freightchargecodes,ADV,Advances,1
freightchargecodes,AFB,Additional Copies of Freight Bill,1
freightchargecodes,AFC,Collect on Delivery Alteration Charge,1
freightchargecodes,AFN,Aircraft Ordered But Not Used,1
freightchargecodes,AGS,Armed Guard Service,1
freightchargecodes,AIB,Additional Injection/Blending Service Charge,1
freightchargecodes,AIC,Air Freight - Consolidation,1
freightchargecodes,AIR,Air Freight,1
freightchargecodes,ALC,Advance Lading Charge,1
freightchargecodes,ALP,Use of Alternate Port,1
freightchargecodes,AMB,Adjustment for Maximum Charges Billing,1
freightchargecodes,AMC,Absolute Minimum Charge,1
freightchargecodes,AMP,Adjustment for Minimum Average Time Requirement Billing,1
freightchargecodes,ANB,Adjustment for Minimum Charges Billing,1
freightchargecodes,ANC,Anchoring and Unanchoring,1
freightchargecodes,ANS,Anodizing Charge,1
freightchargecodes,APL,Appliance Servicing,1
freightchargecodes,APT,Appointment (Notification),1
freightchargecodes,ARB,Arbitrary (In Addition to Through Rates and Charges),1
freightchargecodes,ARC,Air Conditioning Disconnect and Connect,1
freightchargecodes,ARG,Rail Armed Guard Service,1
freightchargecodes,ARR,Air Ride Tractor Service Charge,1
freightchargecodes,ASC,Assembly Charge,1
freightchargecodes,AUX,Auxiliary Service,1
freightchargecodes,AVA,Ad Valorem,1
freightchargecodes,BAA,Beaming Charge,1
freightchargecodes,BAB,Brokerage or Duty,1
freightchargecodes,BAC,Buyers Car Allowance,1
freightchargecodes,BAD,Bad Debt,1
freightchargecodes,BAF,Both-Flat,1
freightchargecodes,BAP,Broken Package Charge,1
freightchargecodes,BAS,Base Charge,1
freightchargecodes,BBK,Break Bulk Surface Charge,1
freightchargecodes,BCF,Border Crossing Fee,1
freightchargecodes,BDX,Bordeaux Arbitraries,1
freightchargecodes,BEY,Beyond Freight Charges,1
freightchargecodes,BFD,Bedding/Feeding/Disinfecting,1
freightchargecodes,BKA,Bulky Article,1
freightchargecodes,BLA,Bill of Lading Attendancy,1
freightchargecodes,BLC,Bill of Lading Charge,1
freightchargecodes,BLD,Billed Demand,1
freightchargecodes,BLK,Blocking and Bracing Charge,1
freightchargecodes,BLW,Blower Charge,1
freightchargecodes,BND,Bond Charges,1
freightchargecodes,BOB,Bobtail Charges,1
freightchargecodes,BOP,Bop Sheet Charge,1
freightchargecodes,BRA,Basic Reorder Allowance,1
freightchargecodes,BRD,Bridge Toll,1
freightchargecodes,BRG,Aqua Train,1
freightchargecodes,BSC,Bunker Surcharge,1
freightchargecodes,BSS,Broker Selection Surcharge,1
freightchargecodes,BTC,Bi-level Tri-level Charges,1
freightchargecodes,BU2,Bunker Adjustment - 20 Foot Container,1
freightchargecodes,BU4,Bunker Adjustment - 40 Foot Container,1
freightchargecodes,BUA,Bunker Adjustment,1
freightchargecodes,BUR,Bureau Report Charge,1
freightchargecodes,BYD,Beyond Charge,1
freightchargecodes,CA1,Currency Adjustment - Break Bulk,1
freightchargecodes,CA2,Currency Adjustment - 20 Foot Container,1
freightchargecodes,CA4,Currency Adjustment - 40 Foot Container,1
freightchargecodes,CAA,Cancellation Charge,1
freightchargecodes,CAC,Cash Discount,1
freightchargecodes,CAD,Certification Fee,1
freightchargecodes,CAE,Co-manufacturing Discount,1
freightchargecodes,CAF,Competitive Allowance,1
freightchargecodes,CAG,Competitive Car Allowance,1
freightchargecodes,CAH,Compressor Charge,1
freightchargecodes,CAJ,Crafting,1
freightchargecodes,CAK,Customer Equipment Allowance,1
freightchargecodes,CAL,Cutting Charge,1
freightchargecodes,CAO,Co-op Credit,1
freightchargecodes,CAP,Car Loading,1
freightchargecodes,CAQ,Contract Escalation,1
freightchargecodes,CAR,Car Rental,1
freightchargecodes,CAS,Container Deposits,1
freightchargecodes,CAV,Contract Allowance,1
freightchargecodes,CAW,Cooperative Advertising/Merchandising Allowance (Performance),1
freightchargecodes,CAZ,Claims Commercial Auto Report Charge,1
freightchargecodes,CBL,Copy of Bill of Lading Charge,1
freightchargecodes,CBO,Cents Off,1
freightchargecodes,CBP,Competitive Price,1
freightchargecodes,CBR,Carrier,1
freightchargecodes,CBW,Container Allowance,1
freightchargecodes,CBX,City Sales Tax (Only),1
freightchargecodes,CCA,Carrier Credit Allowance,1
freightchargecodes,CCH,Certification Charge,1
freightchargecodes,CCP,Claims Commercial Property Report Charge,1
freightchargecodes,CCR,Concession Credit,1
freightchargecodes,CCS,Carrier Caboose Charge,1
freightchargecodes,CDA,Carrier Debit Allowance,1
freightchargecodes,CDD,Corrosion Additive Service Charge,1
freightchargecodes,CDF,Cancelled Order Heavy Duty Flatcar,1
freightchargecodes,CDR,Copy of Delivery Receipt Charge,1
freightchargecodes,CER,Container Service Charge UK/EUR,1
freightchargecodes,CFC,Customs Fees - Container Level,1
freightchargecodes,CFL,Customs Fees - Lift Level,1
freightchargecodes,CGC,Carrier Guard Car Charge,1
freightchargecodes,CGL,Canada Great Lakes Additionals,1
freightchargecodes,CGR,Return Carrier Guard Car Charge,1
freightchargecodes,CGT,Cargo Taxes,1
freightchargecodes,CHE,Chassis Equipment Lease Charge,1
freightchargecodes,CHG,Charges Forward/Advance Charge,1
freightchargecodes,CHN,Chain and Binders,1
freightchargecodes,CIR,Special Circus Trains,1
freightchargecodes,CIS,Constant Surveillance,1
freightchargecodes,CLC,Chicago Loop Charge,1
freightchargecodes,CLD,Container Loss/Damage,1
freightchargecodes,CLN,Cleaning Charge,1
freightchargecodes,CLS,Container Leasing,1
freightchargecodes,CMC,Concession Money,1
freightchargecodes,CMF,City maintenance fee,1
freightchargecodes,CMI,Continuous Mileage,1
freightchargecodes,CMP,Camp Arbitrary,1
freightchargecodes,CNS,Consolidation,1
freightchargecodes,CNV,Converting,1
freightchargecodes,COA,Commission Amount,1
freightchargecodes,COC,Connect Charge,1
freightchargecodes,COD,COD Amount,1
freightchargecodes,COF,Ocean Freight,1
freightchargecodes,COL,Fee for Collecting COD Charge,1
freightchargecodes,COM,Combination,1
freightchargecodes,CON,Congestion Surcharge,1
freightchargecodes,COP,Port Changes,1
freightchargecodes,COR,Core Charge,1
freightchargecodes,COU,Consignee Unload,1
freightchargecodes,CPA,Claims Personal Auto Report Charge,1
freightchargecodes,CPC,Copilot Service Charge,1
freightchargecodes,CPE,Computer Processing Expense,1
freightchargecodes,CPP,Claims Personal Property Report Charge,1
freightchargecodes,CRA,Cost recovery/adjustment,1
freightchargecodes,CRF,Cost Recovery Factor,1
freightchargecodes,CRP,Court Reporter Charge,1
freightchargecodes,CRR,Credit Report Charge,1
freightchargecodes,CRS,Courier Services,1
freightchargecodes,CSA,Closing & Sealing,1
freightchargecodes,CSC,Contract Service Charge,1
freightchargecodes,CSE,Customs Entry,1
freightchargecodes,CSF,Customs Formalities,1
freightchargecodes,CSP,Government Caboose Charge,1
freightchargecodes,CSR,Conservation research fee,1
freightchargecodes,CST,Cassette,1
freightchargecodes,CTA,Container/Trailer Allowance,1
freightchargecodes,CTC,Container Service Charge USA/Canada,1
freightchargecodes,CTD,Customer Required Special Truck at Destination,1
freightchargecodes,CTE,Court or Trial Expense,1
freightchargecodes,CTF,Chassis Transfer,1
freightchargecodes,CTG,Cartage Charge,1
freightchargecodes,CTL,Controlled Atmosphere,1
freightchargecodes,CTO,Customer Required Special Truck at Origin,1
freightchargecodes,CTR,Circuitous Routing Charge,1
freightchargecodes,CTX,Customs Exams (Intensive Tailgate),1
freightchargecodes,CUA,Currency Adjustment,1
freightchargecodes,CUD,Currency Discount,1
freightchargecodes,CUF,Currency Adjustment Factor,1
freightchargecodes,CUP,Customer Paid Deductible,1
freightchargecodes,CUS,Customs Charge,1
freightchargecodes,DAA,Deficit Freight,1
freightchargecodes,DAB,Deposit,1
freightchargecodes,DAC,Distributor Discount/Allowance,1
freightchargecodes,DAD,Drum Up Charge,1
freightchargecodes,DAM,Damaged Merchandise,1
freightchargecodes,DBD,Dockage - Boat Detention,1
freightchargecodes,DBL,Double Wide Separate and Reassemble,1
freightchargecodes,DBP,Delivery of Fuel from Barge to Pipeline Charge,1
freightchargecodes,DCE,Damage to Carrier Equipment,1
freightchargecodes,DCS,Disconnect charge,1
freightchargecodes,DCT,City Delivery,1
freightchargecodes,DCV,Damage to Carrier Vessel,1
freightchargecodes,DDA,Defective Allowance,1
freightchargecodes,DDC,Drum Cost,1
freightchargecodes,DDD,Drum Deposit,1
freightchargecodes,DDF,Dowel Pin Charge,1
freightchargecodes,DDN,Dual Driver with National Agency Check,1
freightchargecodes,DDP,Dual Driver Protectice Service,1
freightchargecodes,DDS,Deaf and Disabled Surcharge,1
freightchargecodes,DDZ,Drayage at Port of Debarkation (Zone Rate),1
freightchargecodes,DEA,Demurrage - Average Agreement,1
freightchargecodes,DEB,Detention: Vehicle with Power Unit (Bulk Petroleum Product Shipments),1
freightchargecodes,DED,Deductible,1
freightchargecodes,DEL,Delivery Charge,1
freightchargecodes,DEM,Demurrage,1
freightchargecodes,DEP,Detention of Power Units,1
freightchargecodes,DER,Derrick Charge,1
freightchargecodes,DES,Demurrage - Special,1
freightchargecodes,DET,Detention of Trailers,1
freightchargecodes,DEV,Texas Rail Commission Deviation Charge,1
freightchargecodes,DEW,Detention Without Power Unit,1
freightchargecodes,DEZ,Drayage at Port of Embarkation (Zone Rate),1
freightchargecodes,DFD,Keep from Freezing Percent Differential,1
freightchargecodes,DFM,410 Dromedary with Mechanical Restraining Devices Charge,1
freightchargecodes,DFS,410 Dromedary,1
freightchargecodes,DFW,Delay Furnishing Destination Weights,1
freightchargecodes,DGE,Damage to Government Equipment,1
freightchargecodes,DGS,Dangerous Goods Surcharge,1
freightchargecodes,DIC,Diversion Charge,1
freightchargecodes,DIR,Direct Repair,1
freightchargecodes,DIS,Distribution Service,1
freightchargecodes,DIV,Diversion and Reconsignment,1
freightchargecodes,DLH,Drayage/Line Haul,1
freightchargecodes,DLP,Delivery of Fuel from Rail Tank Car to Pipeline Charge,1
freightchargecodes,DMC,Deadhead Mileage Charge,1
freightchargecodes,DMD,Demand charge,1
freightchargecodes,DNA,Dunnage Allowance,1
freightchargecodes,DOC,Documentation Charge,1
freightchargecodes,DON,Deposit in Lieu of Order,1
freightchargecodes,DOV,Container Diversion,1
freightchargecodes,DPB,Delivery of Fuel from Pipeline to Barge Charge,1
freightchargecodes,DPD,Drayage at Port of Debarkation,1
freightchargecodes,DPE,Drayage at Port of Embarkation,1
freightchargecodes,DPL,Delivery of Fuel from Pipeline to Rail Tank Car Charge,1
freightchargecodes,DPR,Depreciation,1
freightchargecodes,DPT,Delivery of Fuel from Pipeline to Tank Truck or Trailer Charge,1
freightchargecodes,DPU,Detention with Power Units (30 minute periods) Charge,1
freightchargecodes,DRC,Drayage,1
freightchargecodes,DRP,Deramping,1
freightchargecodes,DRV,Driver License Record Report Charge,1
freightchargecodes,DRY,Dryer Charge,1
freightchargecodes,DSC,Discount,1
freightchargecodes,DSF,Detention - Special Type Flat Car,1
freightchargecodes,DSM,Dromedary with Mechanical Restraining Devices Charge,1
freightchargecodes,DSR,Dromedary Service Charge,1
freightchargecodes,DST,Container Destuffing,1
freightchargecodes,DTA,Diversion to Air Charge,1
freightchargecodes,DTB,Detention (Labor),1
freightchargecodes,DTC,Destination Charge,1
freightchargecodes,DTD,Destination Duty,1
freightchargecodes,DTF,Destination Inland Freight,1
freightchargecodes,DTL,Detention Loading,1
freightchargecodes,DTP,Delivery of Fuel from Tank Truck or Trailer to Pipeline Charge,1
freightchargecodes,DTU,Detention Unloading,1
freightchargecodes,DTV,Detention (Vehicle),1
freightchargecodes,DWC,Driver's Wages,1
freightchargecodes,DWP,Detention with Power Units (60 minute periods) Charge,1
freightchargecodes,EAC,Exchange Access Credit,1
freightchargecodes,EAX,Extra Axles,1
freightchargecodes,EBD,Exhibition Delivery Charge,1
freightchargecodes,EBP,Exhibition Pickup Charge,1
freightchargecodes,ECC,Will Call Charge,1
freightchargecodes,ECR,Escort/Courier Service Charge,1
freightchargecodes,ECS,Empty Railcar Ordered But Not Used Charge,1
freightchargecodes,EDD,Equipment Hose at Destination Charge,1
freightchargecodes,EDO,Equipment Hose at Origin Charge,1
freightchargecodes,EEA,Early Buy Allowance,1
freightchargecodes,EEB,Early Payment Allowance,1
freightchargecodes,EEC,Escalation,1
freightchargecodes,EEF,Expediting Fee,1
freightchargecodes,EEG,One Time Engineering Charge,1
freightchargecodes,EEH,Engineering Charge,1
freightchargecodes,EEP,Expediting Premium,1
freightchargecodes,EEX,Export Shipping Charge,1
freightchargecodes,EIC,Export/Import Charge,1
freightchargecodes,ELS,Extra Lights,1
freightchargecodes,EMR,Emergency Response Service,1
freightchargecodes,EMS,Emergency Surcharge,1
freightchargecodes,EMT,Empty Movement,1
freightchargecodes,ENC,Energy charge,1
freightchargecodes,ENS,Energy Surcharge (Fuel Adjustment Factor),1
freightchargecodes,EPC,Emergency Port Charge,1
freightchargecodes,EPS,Environmental Protection Service,1
freightchargecodes,ERS,Empty Return,1
freightchargecodes,ERT,Satisfactory Service Standards Charge,1
freightchargecodes,ESA,Early Ship Allowance,1
freightchargecodes,ESC,Emergency Service,1
freightchargecodes,ESD,Estimated Customs Duty (Dutypaid - Charge),1
freightchargecodes,ESE,External Service Expense,1
freightchargecodes,ETR,Empty Trailer Returned Charge,1
freightchargecodes,EUC,European Port Charges,1
freightchargecodes,EVC,Excessive Value Charge,1
freightchargecodes,EXC,Exclusive Use Charge,1
freightchargecodes,EXD,Extra Driver,1
freightchargecodes,EXL,Extra Length,1
freightchargecodes,EXM,Excess Mileage Charge,1
freightchargecodes,EXP,Expedited Service Charge,1
freightchargecodes,EXS,Excess Periods,1
freightchargecodes,EXW,Excess Weight,1
freightchargecodes,EXZ,Expando Remove and Install,1
freightchargecodes,FAB,F.E.T. Federal Excise Tax,1
freightchargecodes,FAC,F.E.T. (Percent),1
freightchargecodes,FAD,F.E.T. (Dollar Value),1
freightchargecodes,FAE,Fabrication Charge,1
freightchargecodes,FAF,F.E.T. Tires,1
freightchargecodes,FAG,Freight Equalization,1
freightchargecodes,FAH,Freight Surcharge,1
freightchargecodes,FAK,Barge Freight All Kinds Service,1
freightchargecodes,FBD,Freight Based on Dollar Minimum,1
freightchargecodes,FCB,Freight Charges to Border,1
freightchargecodes,FCD,Freight Charges to Destination,1
freightchargecodes,FCI,Freight Charges Inbound and Outbound,1
freightchargecodes,FCS,Furnishing Chassis,1
freightchargecodes,FDD,Flat Deck Delivery,1
freightchargecodes,FDL,Food and Lodging,1
freightchargecodes,FDS,Financial Document Surcharge,1
freightchargecodes,FFC,Fuel Filters Furnished by Carrier Charge,1
freightchargecodes,FFI,Finance Charge,1
freightchargecodes,FFL,Freshness/Leaker Allowance,1
freightchargecodes,FFN,Special Finish Charge,1
freightchargecodes,FFP,Freight Passthrough,1
freightchargecodes,FFR,Flat Rate,1
freightchargecodes,FFS,Fuel Filters Furnished by Shipper Charge,1
freightchargecodes,FIR,Fire Report,1
freightchargecodes,FLS,Flatrack Surcharge,1
freightchargecodes,FLT,Ferry Service,1
freightchargecodes,FMR,Foreign Military Sales (FMS) Rental,1
freightchargecodes,FMS,Foreign Military Sales (FMS) Special Charge,1
freightchargecodes,FRC,Franchise fee,1
freightchargecodes,FTC,Federal Transfer Surcharge,1
freightchargecodes,FTR,Filtration Service Charge,1
freightchargecodes,FUE,Fuel Charge,1
freightchargecodes,FWA,Forwarding Agent Commission,1
freightchargecodes,FWC,Forwarding Charge,1
freightchargecodes,FXE,Texas Rail Commission Fixed Charge,1
freightchargecodes,GAR,Garment District,1
freightchargecodes,GAT,Gate Inspection Charge (Intermodal),1
freightchargecodes,GDR,Grain Doors,1
freightchargecodes,GGA,Glaze Allowance,1
freightchargecodes,GGF,Gold Factor,1
freightchargecodes,GKT,Gasket,1
freightchargecodes,GMS,Garment Surcharge,1
freightchargecodes,GOC,Government-owned Containers,1
freightchargecodes,GPD,Gulf Port Delivery Charge,1
freightchargecodes,GRD,Groupage Discount,1
freightchargecodes,GRS,Gross Receipts Surcharge,1
freightchargecodes,GSP,Government Guard Car Charge,1
freightchargecodes,GSS,Greater Security Service,1
freightchargecodes,GST,Goods and Services Tax Charge,1
freightchargecodes,HAN,Handling Charges on Distribution Freight Forwarded Beyond,1
freightchargecodes,HAZ,Hazardous Cargo Charge,1
freightchargecodes,HBD,Harbor Dues,1
freightchargecodes,HDF,Heavy Duty Flat Car Charge,1
freightchargecodes,HDG,Holding Charge,1
freightchargecodes,HDH,Shipment Holdover Charge for Holidays,1
freightchargecodes,HDW,Shipment Holdover Charge for Weekends,1
freightchargecodes,HET,Heat in Transit Charges,1
freightchargecodes,HFA,Handling Freight At Positions Not Immediately Adjacent To Vehicle Charge,1
freightchargecodes,HHA,Hauling and Hoisting to be Direct Billed,1
freightchargecodes,HHB,Handling,1
freightchargecodes,HHG,Household Goods Pickup or Delivery,1
freightchargecodes,HIC,Highway Interchange,1
freightchargecodes,HLF,Home Line Freight Charge,1
freightchargecodes,HMA,Accessible Hazardous Material,1
freightchargecodes,HMI,Inaccessible Hazardous Material,1
freightchargecodes,HOC,Hook-up charge,1
freightchargecodes,HOL,Sunday or Holiday Pickup or Delivery,1
freightchargecodes,HOS,Hose Charge,1
freightchargecodes,HOX,Hose Charge Special,1
freightchargecodes,HRS,Heater or Refrigeration,1
freightchargecodes,HSC,High Security Red In-bond Seal Charge,1
freightchargecodes,HUL,Heavy Lift,1
freightchargecodes,HZC,Hazardous Materials Surcharge Charge,1
freightchargecodes,HZD,Hazardous Cargo on Deck,1
freightchargecodes,HZS,Hazardous Storage,1
freightchargecodes,IAA,Industry Price Allowance,1
freightchargecodes,IAB,Income Freight (Manufacturing to Shipping Point),1
freightchargecodes,IAC,Inspection Fee,1
freightchargecodes,ICE,Cooling Service,1
freightchargecodes,IDC,Idler Car Charge,1
freightchargecodes,IDD,Improper Documentation,1
freightchargecodes,IDL,Inside Delivery,1
freightchargecodes,IDP,Interdivision Profit,1
freightchargecodes,IFC,Inbound Freight Charges,1
freightchargecodes,IHT,Interstate/Highway Toll,1
freightchargecodes,IIA,Invoice Adjustment,1
freightchargecodes,IIH,Icing Inhibitor Charge,1
freightchargecodes,IIP,Item Percentage,1
freightchargecodes,IIU,Item-Unit,1
freightchargecodes,ILD,Island Delivery Charge,1
freightchargecodes,ILF,Initial License Fee,1
freightchargecodes,ILP,Island Pickup Charge,1
freightchargecodes,IMP,Impactographs,1
freightchargecodes,IMS,Intermodal Shipment Service Charge,1
freightchargecodes,INC,Insurance Surcharge,1
freightchargecodes,INP,Interplant Charge,1
freightchargecodes,INR,Interest on refund,1
freightchargecodes,INS,Insurance,1
freightchargecodes,INT,Interpreter Expense,1
freightchargecodes,IPC,Intra-plant Charge,1
freightchargecodes,IPU,Inside Pickup,1
freightchargecodes,IRA,Irish Arbitraries,1
freightchargecodes,ISD,Interest on security deposit,1
freightchargecodes,ISO,Intermodal Storage (Origin),1
freightchargecodes,IST,Intermodal Storage (Destination),1
freightchargecodes,ITC,Insulated Tank Charge,1
freightchargecodes,ITS,Interline Transfer Charge,1
freightchargecodes,JST,Junction Settlement Charge,1
freightchargecodes,KIT,Glass Kit,1
freightchargecodes,LAA,Labor Charges,1
freightchargecodes,LAB,Extra Labor (Helper Service),1
freightchargecodes,LAC,Lading Adjustment Charge,1
freightchargecodes,LAD,Labor (Repair and Return Orders),1
freightchargecodes,LAE,One-Time License Fee,1
freightchargecodes,LAL,Labor Adjustment Allowance,1
freightchargecodes,LAS,Commingling/Loss Allowance Charge,1
freightchargecodes,LAT,License and Title,1
freightchargecodes,LAY,Layover Charges,1
freightchargecodes,LBR,Light Bar Service Charge,1
freightchargecodes,LC2,Land Currency Adjustment Factor - 20 Foot Container,1
freightchargecodes,LC4,Land Currency Adjustment Factor - 40 Foot Container,1
freightchargecodes,LCG,Late Order Charge,1
freightchargecodes,LCL,Percent Differential - Less than Container,1
freightchargecodes,LCR,Labor Cost of Removal,1
freightchargecodes,LDA,Loading Allowance,1
freightchargecodes,LDG,Loading,1
freightchargecodes,LDL,Unloading Allowance,1
freightchargecodes,LDS,Locomotive Delayed in Switching Service,1
freightchargecodes,LEC,Less than Container,1
freightchargecodes,LFC,Lift Charge (Intermodal),1
freightchargecodes,LFD,Linehaul from Port of Debarkation,1
freightchargecodes,LFT,Lift Gate (Truck) or Forklift Service at Pickup/Delivery,1
freightchargecodes,LGD,Lodging,1
freightchargecodes,LHS,Linehaul Service,1
freightchargecodes,LID,Recurring License Fee,1
freightchargecodes,LIE,Liability of Carrier Charge,1
freightchargecodes,LLB,Limited Liability,1
freightchargecodes,LLC,Lot Charge,1
freightchargecodes,LLD,Lead Factor,1
freightchargecodes,LLF,Loan Fee,1
freightchargecodes,LLS,Local Sales Tax (All Applicable Sales Taxes by Taxing Authorities Below the State Level),1
freightchargecodes,LMC,Labor Modify,1
freightchargecodes,LMD,Liner Terms at Port of Debarkation,1
freightchargecodes,LME,Liner Terms at Port of Embarkation,1
freightchargecodes,LNT,Labor No Trouble Found,1
freightchargecodes,LOA,Loading (Labor Charges),1
freightchargecodes,LOC,Local Delivery/Drayage,1
freightchargecodes,LPC,Late payment charge,1
freightchargecodes,LPD,Linehaul Percent Differential,1
freightchargecodes,LPF,Laboratory Pack Fee,1
freightchargecodes,LQD,Liquidated Damages,1
freightchargecodes,LSC,Labor Service,1
freightchargecodes,LSH,Lashing,1
freightchargecodes,LSS,Lifeline Surcharge,1
freightchargecodes,LTC,Labor Test and Calibrate,1
freightchargecodes,LTE,Linehaul to Port of Embarkation,1
freightchargecodes,LUB,Lubricant Charge,1
freightchargecodes,LUP,Locomotive Under Own Power,1
freightchargecodes,LUS,Leaking underground storage tax (LUST),1
freightchargecodes,LYC,Layover Service Charge,1
freightchargecodes,MAA,Metals Surcharge,1
freightchargecodes,MAB,Mileage or Travel,1
freightchargecodes,MAC,Mileage Fee (For Repair and Return),1
freightchargecodes,MAD,Minimum Order/Minimum Billing Charge,1
freightchargecodes,MAE,Monthly Rental,1
freightchargecodes,MAR,Marriage Rule,1
freightchargecodes,MAT,Modified Atmosphere,1
freightchargecodes,MCC,Machining Charge,1
freightchargecodes,MDG,Molding,1
freightchargecodes,MDM,Mount/Demount,1
freightchargecodes,MEA,Meals or Lodging Charge,1
freightchargecodes,MEN,Escort Service with Overnight Subsistence,1
freightchargecodes,MES,Escort Service,1
freightchargecodes,MET,Escort Service (Telephone),1
freightchargecodes,MFC,Manifest Charge,1
freightchargecodes,MFG,Manufacturing,1
freightchargecodes,MGA,Message Rate Adjustment,1
freightchargecodes,MGC,Message Charge,1
freightchargecodes,MIC,Minimum Charge,1
freightchargecodes,MIL,Special Mileage Movements,1
freightchargecodes,MIN,Minimum Guarantee,1
freightchargecodes,MKU,Markup Charge,1
freightchargecodes,MLB,Minimum Bill of Lading Charge,1
freightchargecodes,MLS,Meals,1
freightchargecodes,MMC,Minimum/Maximum Charge,1
freightchargecodes,MMF,Mill Freight,1
freightchargecodes,MMS,Market Development Funds,1
freightchargecodes,MMT,Metropolitan Transit Tax,1
freightchargecodes,MNC,Notify Consignee,1
freightchargecodes,MNS,Motor Surveillance Service,1
freightchargecodes,MPC,Miscellaneous Parts Charge,1
freightchargecodes,MRK,Marking or Tagging Charge,1
freightchargecodes,MRP,Medical Report Charge,1
freightchargecodes,MSC,Other Accessorial Service Charge,1
freightchargecodes,MSG,Miscellaneous Charge,1
freightchargecodes,MTR,Meter Charge,1
freightchargecodes,MUS,Municipal Surcharge,1
freightchargecodes,MVR,Motor Vehicle Report (MVR) Charge,1
freightchargecodes,MVS,Special Motor Surveillance Charge,1
freightchargecodes,MVT,Venting Instructions,1
freightchargecodes,NAA,Non Generated Freight,1
freightchargecodes,NAB,New Store Allowance,1
freightchargecodes,NAL,Nozzle Charge,1
freightchargecodes,NCH,Order Notify Charge,1
freightchargecodes,NDA,Next Day Air Service,1
freightchargecodes,NDS,Non-document Surcharge,1
freightchargecodes,NFY,Carrier Notification Charge,1
freightchargecodes,NHB,N.H.D. Wharfage,1
freightchargecodes,NSD,New Store Discount,1
freightchargecodes,NWD,New Warehouse Discount,1
freightchargecodes,NYD,New York Delivery Charge,1
freightchargecodes,NYP,New York Pickup Charge,1
freightchargecodes,OAA,O.T.O. Charge,1
freightchargecodes,OAB,Overrun Charge,1
freightchargecodes,OAC,Overtime Loading,1
freightchargecodes,OCH,Ocean Charges -- Hazardous,1
freightchargecodes,OCN,Over Height Container,1
freightchargecodes,OCP,On Call Pickup Service,1
freightchargecodes,ODF,Collect on Delivery Deletion Charge,1
freightchargecodes,OFR,Official Report Charge,1
freightchargecodes,OFU,Fumigation,1
freightchargecodes,ONC,On Carriage,1
freightchargecodes,OOC,Option Charge (Color Fabric Office Furniture),1
freightchargecodes,OOD,On Deck Break Bulk Differential,1
freightchargecodes,OOF,Order-Flat,1
freightchargecodes,OPC,Optional Charge,1
freightchargecodes,ORC,Operator Credit,1
freightchargecodes,ORM,Out of Route Miles,1
freightchargecodes,ORS,Receipt/Issue Overtime Normal Business Hours Charge,1
